title,make,model,year,condition,transmission,price
Lexus RX 330 2006 Black,Lexus,RX,,foreign used,automatic,"₦ 15,000,000"
Lexus ES 2005 Black,Lexus,ES,2005,local used,automatic,"₦ 5,800,000"
Toyota Corolla S 2006 Red,Toyota,Corolla,,local used,manual,"₦ 4,150,000"
Hyundai Elantra 2010 Gray,Hyundai,Elantra,2010,foreign used,automatic,"₦ 10,550,000"
Toyota Avalon XLE 4dr Sedan (3.5L 6cyl 6A) 2014 White,Toyota,Avalon,,foreign used,automatic,"₦ 16,000,000"
Toyota Camry 2013 White,Toyota,Camry,2013,foreign used,automatic,"₦ 13,500,000"
Toyota Camry 2019 Black,Toyota,Camry,2019,foreign used,automatic,"₦ 24,000,000"
Ford Edge 2008 Black,Ford,Edge,2008,local used,automatic,"₦ 6,300,000"
Lexus RX 350 2013 White,Lexus,RX,,foreign used,automatic,"₦ 26,500,000"
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2015,,,,foreign used,automatic,"₦ 32,000,000"
Toyota Venza XLE AWD 2013 White,Toyota,Venza,,foreign used,automatic,"₦ 21,000,000"
Mercedes-Benz GLE53 2021 White,,,,foreign used,automatic,"₦ 134,000,000"
Hyundai Sonata 2015 Black,Hyundai,Sonata,2015,foreign used,automatic,"₦ 17,500,000"
New Toyota Hilux 2024 Black,New,Toyota,,new,automatic,"₦ 100,000,000"
New Toyota Camry LE Auto AWD 2024 Silver,New,Toyota,,new,automatic,"₦ 85,000,000"
Mercedes-Benz M Class ML 350 4Matic 2013 Silver,,,,foreign used,automatic,"₦ 26,000,000"
Lexus RX 350 2017 Beige,Lexus,RX,,foreign used,automatic,"₦ 48,000,000"
Toyota Avalon 2015 Red,Toyota,Avalon,2015,foreign used,automatic,"₦ 24,000,000"
New Toyota Land Cruiser Prado 2024 Black,New,Toyota,,new,automatic,"₦ 185,000,000"
New Mercedes-Benz GLS-Class 2021 Brown,New,Mercedes-Benz,,new,automatic,"₦ 465,000,000"
New Toyota Fortuner 2025 Black,New,Toyota,,new,automatic,"₦ 90,000,000"
Toyota Tundra Limited 5.7L V8 4x2 Double Cab 6.6 ft. box 145.7 in. WB,Toyota,Tundra,,foreign used,automatic,"₦ 37,000,000"
Toyota Tacoma Limited 2018 Black,Toyota,Tacoma,,foreign used,automatic,"₦ 37,500,000"
Toyota Highlander Limited V6 4x4 (3.5L 6cyl 6A) 2016 Purple,Toyota,Highlander,,foreign used,automatic,"₦ 29,000,000"
Mercedes-Benz M Class ML350 4dr SUV (3.5L 6cyl 7A) 2014 Black,,,,foreign used,automatic,"₦ 26,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2013 Black,Toyota,Corolla,,foreign used,automatic,"₦ 12,500,000"
Mercedes-Benz GLK-Class 350 4MATIC 2012 White,,,,foreign used,automatic,"₦ 15,500,000"
Honda Civic 2008 Silver,Honda,Civic,2008,local used,automatic,"₦ 5,315,625"
Volvo XC90 2008 Gray,Volvo,XC90,2008,local used,automatic,"₦ 4,620,000"
Volvo S40 2008 Red,Volvo,S40,2008,local used,automatic,"₦ 3,300,000"
Toyota Camry 2004 Silver,Toyota,Camry,2004,local used,automatic,"₦ 4,400,000"
Toyota Matrix 2004 Silver,Toyota,Matrix,2004,foreign used,automatic,"₦ 8,800,000"
Honda Pilot 2009 Black,Honda,Pilot,2009,local used,automatic,"₦ 6,270,000"
Honda Accord 2008 Gray,Honda,Accord,2008,local used,automatic,"₦ 6,480,000"
Honda Accord 2007 Gold,Honda,Accord,2007,local used,automatic,"₦ 2,950,000"
Nissan Rogue S 2008 Silver,Nissan,Rogue,,local used,automatic,"₦ 5,950,000"
Toyota Corolla 2007 Black,Toyota,Corolla,2007,local used,automatic,"₦ 5,300,000"
Jeep Commander 2010 Black,Jeep,Commander,2010,local used,automatic,"₦ 5,500,000"
Toyota Tacoma 2017 Blue,Toyota,Tacoma,2017,foreign used,automatic,"₦ 45,000,000"
Toyota Highlander 2018 Black,Toyota,Highlander,2018,foreign used,automatic,"₦ 39,000,000"
Hyundai Sonata Sport 2.0T Sedan FWD (2.0L 4cyl 6A) 2017 Black,Hyundai,Sonata,,foreign used,automatic,"₦ 16,000,000"
Ford Explorer XLT 4x4 2020 Burgundy,Ford,Explorer,,foreign used,automatic,"₦ 54,000,000"
Mercedes-Benz GLE-Class 2016 Gray,,,,foreign used,automatic,"₦ 65,000,000"
Mercedes-Benz M Class ML350 4dr SUV (3.5L 6cyl 7A) 2015 Blue,,,,foreign used,automatic,"₦ 31,000,000"
Toyota Camry XSE V6 FWD 2020 Silver,Toyota,Camry,,foreign used,automatic,"₦ 36,500,000"
Land Rover Range Rover Vogue 2015 White,Land,Rover,,foreign used,automatic,"₦ 40,000,000"
Lexus RX 350 2008 Black,Lexus,RX,,foreign used,automatic,"₦ 14,500,000"
Mercedes-Benz GLK-Class 350 4MATIC 2014 Black,,,,foreign used,automatic,"₦ 25,000,000"
Lexus LX 570 2010 Black,Lexus,LX,,foreign used,automatic,"₦ 52,000,000"
Lexus RX 350 AWD 2017 White,Lexus,RX,,foreign used,automatic,"₦ 44,000,000"
Toyota Highlander Limited Platinum 4x4 V6 (3.5L 6cyl 8A) 2017 Gray,Toyota,Highlander,,foreign used,automatic,"₦ 41,000,000"
Lexus GX 460 2012 Silver,Lexus,GX,,foreign used,automatic,"₦ 36,500,000"
Lexus RX 330 2006 Black,Lexus,RX,,foreign used,automatic,"₦ 13,000,000"
Lexus IS 250 4WD 2009 Gray,Lexus,IS,,foreign used,automatic,"₦ 12,000,000"
Toyota Camry XSE 4dr Sedan (2.5L 4cyl 6A) 2017 Gray,Toyota,Camry,,foreign used,automatic,"₦ 19,000,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2018 White,,,,foreign used,automatic,"₦ 72,000,000"
Toyota Tacoma 4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 4A) 2014 Black,Toyota,Tacoma,,foreign used,automatic,"₦ 24,000,000"
Mercedes-Benz GLA 250 2018 White,,,,foreign used,automatic,"₦ 25,000,000"
Lexus RX 350 2017 Gray,Lexus,RX,,foreign used,automatic,"₦ 50,000,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2011 Gray,Toyota,Camry,,foreign used,automatic,"₦ 11,500,000"
Mazda CX-9 2008 Blue,Mazda,CX-9,2008,local used,automatic,"₦ 7,260,890"
Toyota Highlander 2004 Silver,Toyota,Highlander,2004,foreign used,automatic,"₦ 11,880,000"
Honda Accord 2008 Silver,Honda,Accord,2008,local used,automatic,"₦ 5,940,000"
Chevrolet Suburban 2007 Red,Chevrolet,Suburban,2007,local used,automatic,"₦ 18,700,000"
Mercedes-Benz GLK-Class 350 2014 Black,,,,foreign used,automatic,"₦ 19,500,000"
Honda Accord 2008 Silver,Honda,Accord,2008,local used,automatic,"₦ 6,804,000"
Honda Pilot 2003 Silver,Honda,Pilot,2003,local used,automatic,"₦ 4,320,000"
Honda Accord 2004 Silver,Honda,Accord,2004,local used,automatic,"₦ 3,240,000"
Toyota Camry 2019 Black,Toyota,Camry,2019,foreign used,automatic,"₦ 26,000,000"
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2015,,,,local used,automatic,"₦ 19,300,000"
Toyota RAV4 2005 Black,Toyota,RAV4,2005,local used,automatic,"₦ 3,800,000"
Lexus RX 350 2018 Gray,Lexus,RX,,foreign used,automatic,"₦ 49,500,000"
Lexus ES 2014 Gray,Lexus,ES,2014,foreign used,automatic,"₦ 23,500,000"
Mercedes-Benz GLC-Class 2016 White,,,,foreign used,automatic,"₦ 37,000,000"
Lexus GX 460 Base 2017 Black,Lexus,GX,,foreign used,automatic,"₦ 56,500,000"
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2014 Gray,,,,foreign used,automatic,"₦ 21,500,000"
Lexus ES 350 2009 Silver,Lexus,ES,,foreign used,automatic,"₦ 12,900,000"
Mercedes-Benz M Class ML 350 4Matic 2013 White,,,,foreign used,automatic,"₦ 31,000,000"
Toyota RAV4 LE AWD 2020 Black,Toyota,RAV4,,foreign used,automatic,"₦ 33,500,000"
Land Rover Range Rover Vogue 2018 Black,Land,Rover,,foreign used,automatic,"₦ 78,000,000"
Mercedes-Benz GLK-Class 350 4MATIC 2013 Silver,,,,foreign used,automatic,"₦ 23,000,000"
Lexus RX 350 F Sport AWD 2017 Red,Lexus,RX,,foreign used,automatic,"₦ 46,500,000"
Nissan Rogue SL 4WD 2008 Black,Nissan,Rogue,,local used,automatic,"₦ 4,300,000"
Lexus ES 2014 Gray,Lexus,ES,2014,foreign used,automatic,"₦ 24,000,000"
Mercedes-Benz GLK-Class Base GLK 350 4dr AWD 4MATIC (3.5L 6cyl 7A) 2015,,,,foreign used,automatic,"₦ 23,500,000"
Lexus IS 250 AWD 2007 Silver,Lexus,IS,,foreign used,automatic,"₦ 11,500,000"
Lexus ES 350 FWD 2017 White,Lexus,ES,,foreign used,automatic,"₦ 35,000,000"
New Tesla Model S 2024,New,Tesla,,new,automatic,"₦ 285,000,000"
New Tesla Model X Plaid AWD 2025 Black,New,Tesla,,new,automatic,"₦ 280,000,000"
Toyota Highlander Limited Platinum V6 4x4 (3.5L 6cyl 6A) 2016 Black,Toyota,Highlander,,foreign used,automatic,"₦ 30,000,000"
Lexus ES 2013 White,Lexus,ES,2013,foreign used,automatic,"₦ 13,500,000"
Lexus RX 350 2017 Black,Lexus,RX,,foreign used,automatic,"₦ 41,000,000"
Honda Accord Crosstour 2010 Black,Honda,Accord,,local used,automatic,"₦ 8,859,375"
Honda Accord 2009 Black,Honda,Accord,2009,local used,automatic,"₦ 6,328,125"
Audi Q7 2007 Black,Audi,Q7,2007,local used,automatic,"₦ 5,500,000"
Toyota Highlander 2004 Gold,Toyota,Highlander,2004,local used,automatic,"₦ 10,260,000"
Honda Accord 2005 Silver,Honda,Accord,2005,local used,automatic,"₦ 4,860,000"
Honda CR-V 2008 Gold,Honda,CR-V,2008,local used,automatic,"₦ 5,720,000"
Acura TSX 3.5 2010 White,Acura,TSX,,local used,automatic,"₦ 6,270,000"
Toyota Corolla 2004 Gold,Toyota,Corolla,2004,local used,automatic,"₦ 5,940,000"
Toyota Tundra Regular Cab 2006 Gray,Toyota,Tundra,,local used,automatic,"₦ 10,500,000"
Hyundai Sonata 2006 Red,Hyundai,Sonata,2006,local used,automatic,"₦ 4,950,000"
Lexus RX 2016 Black,Lexus,RX,2016,foreign used,automatic,"₦ 45,000,000"
Hyundai Elantra 2009 Red,Hyundai,Elantra,2009,foreign used,automatic,"₦ 9,180,000"
Honda Accord 2009 Gray,Honda,Accord,2009,local used,automatic,"₦ 4,840,000"
Mercedes-Benz M Class ML 350 4Matic 2012 White,,,,foreign used,automatic,"₦ 30,000,000"
Nissan Rogue S 2009 Blue,Nissan,Rogue,,local used,automatic,"₦ 5,900,000"
